TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,GPS_FIX,GPS_LAT,GPS_LONG,GPS_ALT,GPS_SPEED,GPS_HDOP,GPS_SATNUM,PM_1,PM_25,PM_10
2020-10-01 02:27:25+02:00,23.01,63.03,98.0,0.0,23.94,101.19,6.0,441.0,3.0,41.396861,2.194296,78.67,,261.0,8.0,3.0,3.0,26.0
2020-10-01 02:27:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:27:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:27:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:27:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:27:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:27:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:25+02:00,23.0,63.11,98.0,0.0,27.28,101.19,6.0,445.0,3.0,41.396698,2.194276,78.01,,167.0,10.0,2.0,4.0,4.0
2020-10-01 02:28:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:28:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:25+02:00,23.0,63.06,98.0,0.0,26.26,101.19,7.0,450.0,3.0,41.396864,2.194279,79.18,,167.0,10.0,4.0,4.0,27.0
2020-10-01 02:29:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:29:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:25+02:00,22.94,63.07,98.0,0.0,28.04,101.19,3.0,422.0,3.0,41.397027,2.1942470000000003,71.81,,165.0,10.0,6.0,6.0,6.0
2020-10-01 02:30:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:30:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:25+02:00,22.98,63.11,98.0,0.0,26.55,101.19,8.0,455.0,3.0,41.397037,2.194255,70.06,,164.0,10.0,2.0,3.0,3.0
2020-10-01 02:31:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:31:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:25+02:00,23.0,63.06,98.0,0.0,30.29,101.19,6.0,445.0,3.0,41.396957,2.194297,83.73,,285.0,7.0,2.0,2.0,2.0
2020-10-01 02:32:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:32:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:25+02:00,22.98,63.13,98.0,0.0,33.39,101.19,3.0,422.0,3.0,41.396874,2.194321,87.74,,269.0,8.0,5.0,5.0,5.0
2020-10-01 02:33:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:33:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:25+02:00,22.98,63.11,98.0,0.0,26.19,101.19,7.0,450.0,3.0,41.396877,2.1943080000000004,86.3,,284.0,7.0,6.0,6.0,6.0
2020-10-01 02:34:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:34:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:25+02:00,22.97,63.14,98.0,0.0,33.75,101.19,7.0,450.0,3.0,41.396806,2.1943040000000003,88.92,,265.0,8.0,3.0,3.0,3.0
2020-10-01 02:35:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:35:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:25+02:00,22.97,63.12,98.0,0.0,23.94,101.19,3.0,422.0,3.0,41.396864,2.194239,69.98,,361.0,6.0,2.0,2.0,2.0
2020-10-01 02:36:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:36:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:25+02:00,22.94,63.1,98.0,0.0,28.74,101.18,7.0,450.0,3.0,41.396893,2.194339,103.77,,217.0,8.0,4.0,5.0,5.0
2020-10-01 02:37:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:37:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:25+02:00,22.97,63.05,98.0,0.0,23.77,101.18,7.0,450.0,3.0,41.396848,2.1943479999999997,104.92,,217.0,8.0,2.0,4.0,4.0
2020-10-01 02:38:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:38:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:25+02:00,22.96,63.09,98.0,0.0,25.35,101.18,7.0,450.0,3.0,41.396858,2.19427,100.35,,217.0,8.0,8.0,8.0,8.0
2020-10-01 02:39:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:39:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:25+02:00,22.97,63.08,98.0,0.0,25.22,101.18,7.0,450.0,3.0,41.396829,2.19426,97.81,,236.0,7.0,4.0,5.0,5.0
2020-10-01 02:40:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:40:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:25+02:00,22.97,63.1,98.0,0.0,24.58,101.18,5.0,438.0,3.0,41.396794,2.194284,97.62,,207.0,9.0,3.0,8.0,8.0
2020-10-01 02:41:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:41:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:25+02:00,22.96,63.16,98.0,0.0,26.87,101.18,6.0,445.0,3.0,41.396784000000004,2.1943029999999997,85.53,,216.0,8.0,3.0,3.0,3.0
2020-10-01 02:42:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:42:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:25+02:00,22.96,63.08,98.0,0.0,28.7,101.18,6.0,441.0,3.0,41.396784000000004,2.1943029999999997,85.53,,216.0,8.0,5.0,6.0,12.0
2020-10-01 02:43:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:43:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:25+02:00,22.97,63.07,98.0,0.0,23.3,101.17,6.0,445.0,3.0,41.396813,2.194298,86.52,,216.0,8.0,3.0,3.0,3.0
2020-10-01 02:44:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:44:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:25+02:00,22.96,62.97,98.0,0.0,28.34,101.17,5.0,438.0,3.0,41.396832,2.194258,90.12,,216.0,8.0,1.0,2.0,2.0
2020-10-01 02:45:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:45:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:25+02:00,22.97,63.06,98.0,0.0,23.81,101.18,6.0,445.0,3.0,41.396883,2.194222,97.03,,216.0,8.0,5.0,7.0,7.0
2020-10-01 02:46:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:46:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:25+02:00,22.97,63.0,98.0,0.0,25.9,101.17,4.0,428.0,3.0,41.396842,2.194298,77.95,,178.0,9.0,4.0,5.0,5.0
2020-10-01 02:47:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:47:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:25+02:00,22.96,63.06,98.0,0.0,28.45,101.17,4.0,428.0,3.0,41.396819,2.1943080000000004,76.13,,193.0,8.0,8.0,10.0,10.0
2020-10-01 02:48:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:48:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:25+02:00,22.96,63.0,98.0,0.0,27.8,101.17,5.0,438.0,3.0,41.396741999999996,2.1943919999999997,57.16,,218.0,9.0,7.0,7.0,7.0
2020-10-01 02:49:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:49:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:25+02:00,22.96,63.02,98.0,0.0,24.86,101.17,6.0,441.0,3.0,41.396741999999996,2.194395,58.11,,218.0,9.0,4.0,4.0,4.0
2020-10-01 02:50:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:50:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:25+02:00,22.94,63.03,98.0,0.0,26.46,101.17,5.0,438.0,3.0,41.396716999999995,2.19433,72.13,,201.0,9.0,1.0,1.0,1.0
2020-10-01 02:51:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:51:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:25+02:00,22.94,63.03,98.0,0.0,25.09,101.16,5.0,438.0,3.0,41.396752,2.1943580000000003,75.57,,201.0,9.0,2.0,2.0,2.0
2020-10-01 02:52:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:52:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:25+02:00,22.96,63.03,98.0,0.0,24.83,101.16,5.0,438.0,3.0,41.39673,2.1943580000000003,76.66,,201.0,9.0,6.0,6.0,6.0
2020-10-01 02:53:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:53:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:54:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:55:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:00+02:00,22.94,63.01,98.0,0.0,40.01,101.17,5.0,438.0,3.0,41.396656,2.194432,73.47,1.61,265.0,7.0,4.0,4.0,4.0
2020-10-01 02:56:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 02:56:40+02:00,,,,,,,,,,,,,,,,,,
